"Hillnumber","Arearef","Alt_Area"
"4498","I86","0"
"4499","I86","0"
"4500","I86","0"
"4501","I77","0"
"4502","I77","0"
"4503","I64","0"
"4504","I64","0"
"4505","I64","0"
"4506","I64","0"
"4541","I04","0"
"4542","I04","0"
"4543","I04","0"
"4544","I04","0"
"4545","I04","0"
"4546","I04","0"
"4547","I04","0"
"4566","I39","0"
"4567","I39","0"
"4568","I39","0"
"4569","I39","0"
"4570","I39","0"
"4593","I54","0"
"4690","I22","0"
"4700","I37","0"
"4771","I38","0"
"4772","I38","0"
"4773","I67","0"
"4777","I94","0"
"4778","I47","0"
"4779","I86","0"
"4780","I86","0"
"4781","I86","0"
"4782","I86","0"
"4783","I86","0"
"4784","I86","0"
"4785","I86","0"
"4786","I86","0"
"4787","I86","0"
"4788","I86","0"
"4789","I86","0"
"4790","I74","0"
"4791","I25","0"
"4792","I86","0"
"4793","I86","0"
"4794","I86","0"
"4795","I86","0"
"4796","I86","0"
"4797","I86","0"
"4798","I81","0"
"4799","I86","0"
"4800","I86","0"
"4801","I86","0"
"4802","I86","0"
"4803","I77","0"
"4804","I77","0"
"4805","I77","0"
"4806","I14","0"
"4807","I62","0"
"4808","I64","0"
"4809","I64","0"
"4810","I64","0"
"4811","I64","0"
"4812","I64","0"
"4813","I64","0"
"4814","I58","0"
"4815","I44","0"
"4816","I96","0"
"4817","I16","0"
"4855","I78","0"
"4856","I45","0"
"4857","I34","0"
"4863","I12","0"
"4864","I12","0"
"4865","I50","0"
"4866","I50","0"
"4867","I50","0"
"4868","I50","0"
"4869","I50","0"
"4870","I50","0"
"4871","I50","0"
"4872","I32","0"
"4873","I57","0"
"4874","I46","0"
"4875","I46","0"
"4876","I46","0"
"4877","I46","0"
"4878","I04","0"
"4879","I04","0"
"4880","I17","0"
"4908","I85","0"
"4909","I85","0"
"4910","I85","0"
"4911","I98","0"
"4912","I85","0"
"4913","I85","0"
"4914","I85","0"
"4915","I98","0"
"4916","I85","0"
"4917","I85","0"
"4918","I27","0"
"4919","I85","0"
"4920","I103","0"
"4921","I98","0"
"4922","I101","0"
"4923","I85","0"
"4924","I76","0"
"4925","I43","0"
"4926","I68","0"
"4927","I43","0"
"4928","I68","0"
"4929","I89","0"
"4930","I31","0"
"4931","I19","0"
"4932","I52","0"
"4933","I52","0"
"4934","I52","0"
"4935","I39","0"
"4936","I52","0"
"4937","I52","0"
"4938","I52","0"
"4939","I52","0"
"4940","I52","0"
"4941","I52","0"
"4942","I52","0"
"4943","I52","0"
"4944","I52","0"
"4945","I52","0"
"4946","I52","0"
"4947","I52","0"
"4948","I52","0"
"4949","I52","0"
"4950","I52","0"
"4951","I52","0"
"4952","I52","0"
"4953","I52","0"
"4954","I21","0"
"4955","I52","0"
"4956","I73","0"
"4957","I39","0"
"4958","I39","0"
"4959","I39","0"
"4960","I39","0"
"4961","I39","0"
"4962","I39","0"
"4963","I39","0"
"4964","I83","0"
"4965","I39","0"
"4966","I39","0"
"4967","I80","0"
"4968","I90","0"
"4969","I90","0"
"4970","I90","0"
"4971","I90","0"
"4972","I65","0"
"4973","I65","0"
"4974","I26","0"
"4975","I08","0"
"4976","I75","0"
"4977","I102","0"
"4978","I06","0"
"4979","I06","0"
"4980","I03","0"
"4981","I53","0"
"4982","I30","0"
"4983","I06","0"
"4984","I40","0"
"4985","I40","0"
"5024","I36","0"
"5025","I55","0"
"5108","I07","0"
"5140","I48","0"
"5141","I48","0"
"5142","I48","0"
"5143","I13","0"
"5147","I02","0"
"5148","I02","0"
"5149","I02","0"
"5252","I72","0"
"5440","I49","0"
"5452","I49","0"
"5453","I49","0"
"5507","I91","0"
"2825","H01","0"
"2826","H01","0"
"2828","H01","0"
"5330","H01","0"
"5334","H01","0"
"5336","H01","0"
"5337","H01","0"
"5338","H01","0"
"5339","H01","0"
"5391","H01","0"
"5497","H01","0"
"5504","H01","0"
"5527","H01","0"
"5544","H01","0"
"5548","H01","0"
"5553","H01","0"
"5555","H01","0"
"5557","H01","0"
"5560","H01","0"
"2874","H02","0"
"5385","H02","0"
"5386","H02","0"
"5387","H02","0"
"5389","H02","0"
"5462","H02","0"
"5515","H02","0"
"2041","H03","0"
"2045","H03","0"
"2046","H03","0"
"2047","H03","0"
"2051","H03","0"
"5155","H03","0"
"5156","H03","0"
"5165","H03","0"
"2869","H04","0"
"2871","H04","0"
"2875","H04","0"
"2876","H04","0"
"5379","H04","0"
"5380","H04","0"
"5382","H04","0"
"5384","H04","0"
"5388","H04","0"
"5394","H04","0"
"5396","H04","0"
"5399","H04","0"
"5539","H04","0"
"2889","H05","0"
"2893","H05","0"
"2894","H05","0"
"5418","H05","0"
"5419","H05","0"
"2811","H06","0"
"2814","H06","0"
"2815","H06","0"
"2822","H06","0"
"2824","H06","0"
"3639","H06","0"
"5318","H06","0"
"5323","H06","0"
"5325","H06","0"
"5616","H06","0"
"2042","H07","0"
"2044","H07","0"
"3355","H07","0"
"3358","H07","0"
"2313","H08","0"
"3556","H08","0"
"2813","H09","0"
"2816","H09","0"
"2817","H09","0"
"2819","H09","0"
"2820","H09","0"
"2821","H09","0"
"2829","H09","0"
"5298","H09","0"
"5299","H09","0"
"5317","H09","0"
"5319","H09","0"
"5320","H09","0"
"5321","H09","0"
"5322","H09","0"
"5324","H09","0"
"5326","H09","0"
"5484","H09","0"
"5485","H09","0"
"5488","H09","0"
"5492","H09","0"
"5494","H09","0"
"5510","H09","0"
"5511","H09","0"
"5514","H09","0"
"5516","H09","0"
"5533","H09","0"
"5535","H09","0"
"5536","H09","0"
"5558","H09","0"
"1951","H10","0"
"1952","H10","0"
"1953","H10","0"
"1954","H10","0"
"1955","H10","0"
"1956","H10","0"
"1957","H10","0"
"1958","H10","0"
"1960","H10","0"
"5144","H10","0"
"5145","H10","0"
"5146","H10","0"
"5150","H10","0"
"3686","H11","0"
"2907","H11","0"
"2910","H11","0"
"2920","H11","0"
"2921","H11","0"
"5436","H11","0"
"5439","H11","0"
"5441","H11","0"
"5442","H11","0"
"5443","H11","0"
"5464","H11","0"
"5476","H11","0"
"5503","H11","0"
"5517","H11","0"
"5459","H12","0"
"5467","H12","0"
"5565","H12","0"
"5566","H12","0"
"5567","H12","0"
"5569","H12","0"
"5570","H12","0"
"5571","H12","0"
"5572","H12","0"
"5574","H12","0"
"5575","H12","0"
"5577","H12","0"
"5578","H12","0"
"5579","H12","0"
"5580","H12","0"
"5581","H12","0"
"5582","H12","0"
"5583","H12","0"
"5584","H12","0"
"5585","H12","0"
"5591","H12","0"
"5592","H12","0"
"5595","H12","0"
"5596","H12","0"
"5597","H12","0"
"2830","H13","0"
"2831","H13","0"
"2832","H13","0"
"5340","H13","0"
"5341","H13","0"
"5342","H13","0"
"5343","H13","0"
"5344","H13","0"
"5611","H13","0"
"2890","H14","0"
"2909","H15","0"
"2911","H15","0"
"2912","H15","0"
"2916","H15","0"
"2917","H15","0"
"2919","H15","0"
"2922","H15","0"
"5438","H15","0"
"5444","H15","0"
"5445","H15","0"
"5447","H15","0"
"5448","H15","0"
"5489","H15","0"
"5490","H15","0"
"5568","H16","0"
"5573","H16","0"
"5576","H16","0"
"5586","H16","0"
"5587","H16","0"
"5588","H16","0"
"5589","H16","0"
"5590","H16","0"
"5593","H16","0"
"5594","H16","0"
"5598","H16","0"
"5620","M19B","0"
"5621","M27B","0"
"5621","D10","0"
"5622","M30F","0"
"5622","NW10","0"
"5623","M31A","0"
"5623","NW11P","0"
"5624","M24A","0"
"5624","I52","0"
